0,1,2,3,4,5,6,7,8
0.05283667059285434,0.40501079701609743,0.284435342827569,0.19927811685762217,0.29087518292465286,0.1759918085448121,0.3715534318449513,0.07958694721062211,0.1404317021808188
0.03901279373471432,0.4367623254601898,0.20393051776139154,0.2293619803431688,0.35702449322555063,0.16608154658978638,0.4313686554690751,0.06624183632571407,0.0702158510904094
0.01950639686735716,0.43934890466557874,0.11809429113876029,0.1146809901715844,0.27689934338696887,0.4056214184561835,0.4947165857990537,0.09602414396930864,0.0351079255452047
0.00975319843367858,0.5227047553630924,0.05904714556938014,0.0573404950857922,0.13844967169348443,0.5058410122583947,0.5419710875123215,0.14733867131125367,0.01755396277260235
0.04463803062837011,0.6788474075026197,0.02952357278469007,0.03463446225462572,0.06922483584674222,0.600833030980092,0.34056804872633967,0.18102520046676004,0.02070541080976042
0.022319015314185054,0.7275937592041749,0.014761786392345036,0.08755752687592652,0.05679356394924911,0.6885865709429111,0.17028402436316983,0.19032775734983104,0.041775995608207384
0.09106818345617931,0.7998699389628181,0.007380893196172518,0.04377876343796326,0.07177577740841451,0.7849325548778483,0.08514201218158492,0.09516387867491552,0.020887997804103692
0.06835566849157512,0.8356196167843135,0.020287956971530244,0.04678564727914761,0.03588788870420725,0.8115534143683847,0.0840647820244024,0.0870010264743872,0.010443998902051844
0.07297093769406343,0.8703960152887085,0.010143978485765122,0.023392823639573804,0.017943944352103624,0.858362914080744,0.08513583928806326,0.0435005132371936,0.01815303393378454
0.04999898236054523,0.9081709806173273,0.005071989242882561,0.011696411819786902,0.008971972176051812,0.8571093849683,0.04256791964403163,0.0217502566185968,0.09466210255247787
0.13108986446121562,0.8666591641789976,0.041828725466234985,0.007812842452133137,0.004485986088025906,0.841128366354484,0.04878887141337141,0.0108751283092984,0.047331051276238933
0.06554493223060781,0.8056700076214136,0.0510562067047487,0.05887096023315876,0.05898058169649522,0.7716280129644759,0.1041816697492389,0.047990755644010896,0.03607687315584996
