0,1,2,3,4,5,6,7
0.2722999717274527,0.40773725379323345,0.3037296202054472,0.12125388747526152,0.2785631263154589,0.22038843338673703,0.26010743567995476,0.13592027141645463
0.13614998586372634,0.4713845504634957,0.4193807336696026,0.07591356794145242,0.32144716825327085,0.3777101402602475,0.13005371783997738,0.06796013570822731
0.06807499293186317,0.5690256085650811,0.5430237001681346,0.03795678397072621,0.16072358412663543,0.5221884034634571,0.06502685891998869,0.03398006785411366
0.034037496465931585,0.6178461376158739,0.6048451834174007,0.018978391985363104,0.08036179206331771,0.5944275350650619,0.032513429459994345,0.01699003392705683
0.017018748232965793,0.6422564021412702,0.6357559250420337,0.009489195992681552,0.04018089603165886,0.6305471008658643,0.016256714729997172,0.008495016963528414
0.008509374116482896,0.6544615344039684,0.6512112958543501,0.004744597996340776,0.02009044801582943,0.6486068837662655,0.008128357364998586,0.004247508481764207
